Time,irradiance,pressure,humidity,cloudiness,temperature,windSpeed,irradianceReal,realPower,capacity
2024-04-16 00:00:00,0,986.2,68.1,0.0,13.6,3.0,0.0,0.0,70.0
2024-04-16 00:15:00,0,986.2,66.8,0.0,13.4,3.0,0.0,0.0,70.0
2024-04-16 00:30:00,0,986.2,65.9,0.0,13.3,3.0,0.0,0.0,70.0
2024-04-16 00:45:00,0,986.2,65.1,0.0,13.1,2.9,0.0,0.0,70.0
2024-04-16 01:00:00,0,986.2,64.6,0.0,12.9,2.9,0.0,0.0,70.0
2024-04-16 01:15:00,0,986.2,64.3,0.0,12.7,2.9,0.0,0.0,70.0
2024-04-16 01:30:00,0,986.2,64.1,0.0,12.5,2.9,0.0,0.0,70.0
2024-04-16 01:45:00,0,986.2,63.9,0.0,12.3,2.9,0.0,0.0,70.0
2024-04-16 02:00:00,0,986.1,63.4,0.0,12.2,2.8,0.0,0.0,70.0
2024-04-16 02:15:00,0,986.1,62.4,0.0,12.1,2.8,0.0,0.0,70.0
2024-04-16 02:30:00,0,986.1,61.1,0.0,12.0,2.8,0.0,0.0,70.0
2024-04-16 02:45:00,0,986.1,59.7,0.0,12.0,2.8,0.0,0.0,70.0
2024-04-16 03:00:00,0,986.1,58.3,0.0,11.9,2.8,0.0,0.0,70.0
2024-04-16 03:15:00,0,986.1,57.1,0.0,11.8,2.8,0.0,0.0,70.0
2024-04-16 03:30:00,0,986.1,55.9,0.0,11.8,2.8,0.0,0.0,70.0
2024-04-16 03:45:00,0,986.1,54.9,0.0,11.7,2.8,0.0,0.0,70.0
2024-04-16 04:00:00,0,986.1,54.0,0.0,11.7,2.8,0.0,0.0,70.0
2024-04-16 04:15:00,0,986.1,53.0,0.0,11.7,2.9,0.0,0.0,70.0
2024-04-16 04:30:00,0,986.1,52.2,0.0,11.7,2.9,0.0,0.0,70.0
2024-04-16 04:45:00,0,986.1,51.3,0.0,11.6,2.9,0.0,0.0,70.0
2024-04-16 05:00:00,0,986.1,50.4,0.0,11.6,2.9,0.0,0.0,70.0
2024-04-16 05:15:00,0,986.1,49.5,0.0,11.6,2.9,0.0,0.0,70.0
2024-04-16 05:30:00,0,986.1,48.7,0.0,11.5,2.9,0.0,0.0,70.0
2024-04-16 05:45:00,4,986.1,47.9,0.0,11.5,3.0,11.001,0.462,70.0
2024-04-16 06:00:00,29,986.1,47.3,0.0,11.6,3.0,35.002,1.491,70.0
2024-04-16 06:15:00,55,986.2,47.0,0.0,11.8,3.0,74.004,2.934,70.0
2024-04-16 06:30:00,84,986.2,47.4,0.0,12.1,3.0,118.009,4.735,70.0
2024-04-16 06:45:00,114,986.2,48.7,0.0,12.5,3.1,171.0,7.656,70.0
2024-04-16 07:00:00,147,986.2,50.1,0.0,13.1,3.1,239.005,11.715,70.0
2024-04-16 07:15:00,184,986.2,51.6,0.0,13.7,3.1,235.009,11.749,70.0
2024-04-16 07:30:00,225,986.2,53.1,0.0,14.3,3.1,329.004,18.271,70.0
2024-04-16 07:45:00,269,986.2,54.1,0.0,15.0,3.1,379.001,22.732,70.0
2024-04-16 08:00:00,317,986.2,53.5,0.0,15.8,3.1,440.006,26.634,70.0
2024-04-16 08:15:00,368,986.2,51.3,0.0,16.5,3.1,530.0,30.096,70.0
2024-04-16 08:30:00,420,986.2,50.1,0.0,17.1,3.1,593.004,32.671,70.0
2024-04-16 08:45:00,473,986.2,49.4,0.0,17.7,3.0,660.006,38.535,70.0
2024-04-16 09:00:00,526,986.2,46.8,0.0,18.3,3.0,656.007,40.178,70.0
2024-04-16 09:15:00,577,986.2,45.5,0.0,18.8,3.0,718.004,45.147,70.0
2024-04-16 09:30:00,624,986.2,45.1,0.0,19.2,2.9,786.001,44.345,70.0
2024-04-16 09:45:00,666,986.2,43.1,0.0,19.7,2.9,813.009,46.039,70.0
2024-04-16 10:00:00,705,986.2,39.6,0.0,20.1,2.8,839.005,47.719,70.0
2024-04-16 10:15:00,739,986.2,35.9,0.0,20.4,2.8,885.007,49.513,70.0
2024-04-16 10:30:00,769,986.2,33.1,0.0,20.7,2.8,920.0,52.769,70.0
2024-04-16 10:45:00,794,986.2,32.0,0.0,20.9,2.8,811.008,49.206,70.0
2024-04-16 11:00:00,815,986.2,31.7,0.0,21.0,2.8,935.001,51.868,70.0
2024-04-16 11:15:00,831,986.2,32.0,0.0,21.2,2.8,926.003,53.345,70.0
2024-04-16 11:30:00,843,986.2,32.0,0.0,21.3,2.7,973.009,54.639,70.0
2024-04-16 11:45:00,851,986.2,32.0,0.0,21.5,2.7,924.007,53.683,70.0
2024-04-16 12:00:00,855,986.2,32.1,0.0,21.6,2.6,895.009,53.235,70.0
2024-04-16 12:15:00,855,986.2,32.0,0.0,21.7,2.6,858.006,53.955,70.0
2024-04-16 12:30:00,851,986.2,31.7,0.0,21.9,2.5,981.007,53.991,70.0
2024-04-16 12:45:00,844,986.2,31.3,0.0,22.0,2.5,958.009,53.198,70.0
2024-04-16 13:00:00,834,986.2,30.8,0.0,22.2,2.4,933.004,53.027,70.0
2024-04-16 13:15:00,821,986.2,30.6,0.0,22.3,2.4,909.003,50.598,70.0
2024-04-16 13:30:00,805,986.2,30.6,0.0,22.3,2.3,729.008,46.962,70.0
2024-04-16 13:45:00,785,986.2,30.9,0.0,22.3,2.3,874.003,50.038,70.0
2024-04-16 14:00:00,761,986.2,31.3,0.0,22.4,2.3,852.0,50.146,70.0
2024-04-16 14:15:00,733,986.2,31.7,0.0,22.4,2.2,822.004,48.309,70.0
2024-04-16 14:30:00,701,986.2,32.1,0.0,22.4,2.2,788.007,46.402,70.0
2024-04-16 14:45:00,665,986.2,32.5,0.0,22.4,2.2,748.001,43.673,70.0
2024-04-16 15:00:00,625,986.2,32.9,0.0,22.4,2.1,704.007,41.064,70.0
2024-04-16 15:15:00,581,986.2,33.3,0.0,22.4,2.1,657.007,38.054,70.0
2024-04-16 15:30:00,533,986.2,33.7,0.0,22.3,2.1,608.004,34.74,70.0
2024-04-16 15:45:00,483,986.2,34.1,0.0,22.3,2.0,548.001,31.125,70.0
2024-04-16 16:00:00,428,986.2,34.5,0.0,22.2,2.0,484.005,27.224,70.0
2024-04-16 16:15:00,372,986.2,34.8,0.0,22.0,2.0,411.004,22.838,70.0
2024-04-16 16:30:00,316,986.2,35.1,0.0,21.9,2.0,394.001,19.408,70.0
2024-04-16 16:45:00,261,986.2,35.6,0.0,21.7,1.9,308.009,15.344,70.0
2024-04-16 17:00:00,210,986.2,36.6,0.0,21.5,1.9,266.004,12.54,70.0
2024-04-16 17:15:00,164,986.2,39.1,0.0,21.3,1.9,210.002,8.786,70.0
2024-04-16 17:30:00,123,986.2,43.0,0.0,20.9,1.9,159.0,7.174,70.0
2024-04-16 17:45:00,88,986.2,46.2,0.0,20.4,1.9,115.003,4.682,70.0
2024-04-16 18:00:00,58,986.2,46.6,0.0,19.8,1.9,72.009,2.947,70.0
2024-04-16 18:15:00,34,986.2,46.0,0.0,19.4,1.9,32.009,1.531,70.0
2024-04-16 18:30:00,15,986.2,47.1,0.0,19.1,1.9,13.003,0.519,70.0
2024-04-16 18:45:00,1,986.2,49.7,0.0,18.7,1.9,0.0,0.0,70.0
2024-04-16 19:00:00,0,986.2,52.0,0.0,18.3,1.9,0.0,0.0,70.0
2024-04-16 19:15:00,0,986.2,54.0,0.0,18.1,1.9,0.0,0.0,70.0
2024-04-16 19:30:00,0,986.2,56.0,0.0,17.8,1.9,0.0,0.0,70.0
2024-04-16 19:45:00,0,986.2,57.8,0.0,17.6,1.9,0.0,0.0,70.0
2024-04-16 20:00:00,0,986.2,59.2,0.0,17.3,1.9,0.0,0.0,70.0
2024-04-16 20:15:00,0,986.2,60.6,0.0,17.0,1.8,0.0,0.0,70.0
2024-04-16 20:30:00,0,986.2,62.2,0.0,16.6,1.8,0.0,0.0,70.0
2024-04-16 20:45:00,0,986.2,64.2,0.0,16.2,1.8,0.0,0.0,70.0
2024-04-16 21:00:00,0,986.2,66.2,0.0,15.8,1.8,0.0,0.0,70.0
2024-04-16 21:15:00,0,986.2,68.3,0.0,15.4,1.8,0.0,0.0,70.0
2024-04-16 21:30:00,0,986.2,69.9,0.0,15.0,1.8,0.0,0.0,70.0
2024-04-16 21:45:00,0,986.2,70.9,0.0,14.7,1.8,0.0,0.0,70.0
2024-04-16 22:00:00,0,986.2,71.6,0.0,14.4,1.8,0.0,0.0,70.0
2024-04-16 22:15:00,0,986.2,71.7,0.0,14.2,1.8,0.0,0.0,70.0
2024-04-16 22:30:00,0,986.2,71.2,0.0,14.2,1.8,0.0,0.0,70.0
2024-04-16 22:45:00,0,986.2,70.4,0.0,14.0,1.8,0.0,0.0,70.0
2024-04-16 23:00:00,0,986.2,69.3,0.0,13.9,1.8,0.0,0.0,70.0
2024-04-16 23:15:00,0,986.2,68.0,0.0,13.9,1.8,0.0,0.0,70.0
2024-04-16 23:30:00,0,986.2,66.5,0.0,13.8,1.9,0.0,0.0,70.0
2024-04-16 23:45:00,0,986.2,65.0,0.0,13.7,1.9,0.0,0.0,70.0
2024-04-17 00:00:00,0,986.2,61.7,0.0,14.1,1.3,0.0,0.0,70.0
2024-04-17 00:15:00,0,986.2,61.3,0.0,14.0,1.3,0.0,0.0,70.0
2024-04-17 00:30:00,0,986.2,60.8,0.0,13.8,1.3,0.0,0.0,70.0
2024-04-17 00:45:00,0,986.2,60.2,0.0,13.7,1.3,0.0,0.0,70.0
2024-04-17 01:00:00,0,986.2,59.5,0.0,13.5,1.3,0.0,0.0,70.0
2024-04-17 01:15:00,0,986.2,58.7,0.0,13.3,1.3,0.0,0.0,70.0
2024-04-17 01:30:00,0,986.2,57.6,0.0,13.2,1.2,0.0,0.0,70.0
2024-04-17 01:45:00,0,986.2,56.4,0.0,13.1,1.2,0.0,0.0,70.0
2024-04-17 02:00:00,0,986.2,55.1,0.0,13.0,1.2,0.0,0.0,70.0
2024-04-17 02:15:00,0,986.2,53.8,0.0,12.9,1.2,0.0,0.0,70.0
2024-04-17 02:30:00,0,986.2,52.7,0.0,12.8,1.2,0.0,0.0,70.0
2024-04-17 02:45:00,0,986.2,51.7,0.0,12.8,1.2,0.0,0.0,70.0
2024-04-17 03:00:00,0,986.2,50.8,0.0,12.8,1.2,0.0,0.0,70.0
2024-04-17 03:15:00,0,986.1,50.1,0.0,12.7,1.3,0.0,0.0,70.0
2024-04-17 03:30:00,0,986.1,49.6,0.0,12.7,1.3,0.0,0.0,70.0
2024-04-17 03:45:00,0,986.1,49.3,0.0,12.7,1.3,0.0,0.0,70.0
2024-04-17 04:00:00,0,986.1,49.2,0.0,12.7,1.3,0.0,0.0,70.0
2024-04-17 04:15:00,0,986.1,49.2,0.0,12.6,1.3,0.0,0.0,70.0
2024-04-17 04:30:00,0,986.1,49.4,0.0,12.5,1.3,0.0,0.0,70.0
2024-04-17 04:45:00,0,986.1,49.8,0.0,12.4,1.3,0.0,0.0,70.0
2024-04-17 05:00:00,0,986.1,50.1,0.0,12.4,1.3,0.0,0.0,70.0
2024-04-17 05:15:00,0,986.1,50.4,0.0,12.3,1.2,0.0,0.0,70.0
2024-04-17 05:30:00,0,986.1,50.5,0.0,12.3,1.2,0.0,0.0,70.0
2024-04-17 05:45:00,4,986.1,50.4,0.0,12.3,1.2,9.006,0.267,70.0
2024-04-17 06:00:00,26,986.1,50.2,0.0,12.3,1.2,34.01,1.404,70.0
2024-04-17 06:15:00,49,986.1,49.9,0.0,12.4,1.2,64.004,3.29,70.0
2024-04-17 06:30:00,73,986.1,49.6,0.0,12.5,1.2,93.009,4.8,70.0
2024-04-17 06:45:00,99,986.1,49.2,0.0,12.7,1.2,128.003,6.632,70.0
2024-04-17 07:00:00,127,986.1,48.9,0.0,12.9,1.2,180.005,9.195,70.0
2024-04-17 07:15:00,159,986.2,49.4,0.0,13.3,1.3,213.006,11.076,70.0
2024-04-17 07:30:00,194,986.2,51.0,0.0,13.7,1.3,265.008,14.834,70.0
2024-04-17 07:45:00,233,986.2,52.2,0.0,14.0,1.3,294.004,15.212,70.0
2024-04-17 08:00:00,274,986.2,54.0,0.0,14.6,1.4,323.004,18.816,70.0
2024-04-17 08:15:00,318,986.2,54.0,0.0,15.1,1.4,388.008,19.17,70.0
2024-04-17 08:30:00,364,986.2,53.4,0.0,15.7,1.4,454.007,26.31,70.0
2024-04-17 08:45:00,411,986.2,50.9,0.0,16.2,1.4,497.005,31.511,70.0
2024-04-17 09:00:00,458,986.2,50.3,0.0,16.6,1.5,575.009,32.716,70.0
2024-04-17 09:15:00,503,986.2,46.7,0.0,17.1,1.5,701.002,41.741,70.0
2024-04-17 09:30:00,546,986.2,45.6,0.0,17.5,1.5,696.0,45.89,70.0
2024-04-17 09:45:00,585,986.2,45.4,0.0,17.8,1.5,822.009,43.952,70.0
2024-04-17 10:00:00,622,986.2,45.2,0.0,18.2,1.5,866.007,50.232,70.0
2024-04-17 10:15:00,656,986.2,44.2,0.0,18.6,1.6,665.003,41.395,70.0
2024-04-17 10:30:00,686,986.2,43.8,0.0,18.9,1.6,572.001,46.379,70.0
2024-04-17 10:45:00,714,986.2,44.1,0.0,19.2,1.6,822.003,49.509,70.0
2024-04-17 11:00:00,738,986.2,44.2,0.0,19.5,1.7,739.008,32.853,70.0
2024-04-17 11:15:00,758,986.2,43.7,0.0,19.8,1.7,883.001,54.26,70.0
2024-04-17 11:30:00,774,986.2,43.5,0.0,20.1,1.7,979.006,52.075,70.0
2024-04-17 11:45:00,787,986.2,43.2,0.0,20.4,1.7,998.006,54.87,70.0
2024-04-17 12:00:00,796,986.2,43.0,0.0,20.6,1.7,1007.005,53.192,70.0
2024-04-17 12:15:00,801,986.2,42.9,0.0,20.9,1.7,810.003,50.008,70.0
2024-04-17 12:30:00,802,986.2,42.5,0.0,21.1,1.7,797.003,52.306,70.0
2024-04-17 12:45:00,799,986.2,42.2,0.0,21.3,1.7,958.0,41.05,70.0
2024-04-17 13:00:00,794,986.2,42.1,0.0,21.4,1.7,970.005,51.728,70.0
2024-04-17 13:15:00,786,986.2,42.2,0.0,21.6,1.7,902.003,51.716,70.0
2024-04-17 13:30:00,775,986.2,42.3,0.0,21.7,1.7,913.001,45.407,70.0
2024-04-17 13:45:00,760,986.2,42.3,0.0,21.9,1.7,758.001,41.524,70.0
2024-04-17 14:00:00,741,986.2,42.3,0.0,22.0,1.7,637.007,38.18,70.0
2024-04-17 14:15:00,717,986.2,42.4,0.0,22.1,1.7,828.009,45.573,70.0
2024-04-17 14:30:00,689,986.2,42.5,0.0,22.2,1.8,792.001,35.416,70.0
2024-04-17 14:45:00,656,986.2,42.7,0.0,22.3,1.8,773.006,43.639,70.0
2024-04-17 15:00:00,619,986.2,43.0,0.0,22.3,1.8,711.009,42.417,70.0
2024-04-17 15:15:00,578,986.2,43.3,0.0,22.3,1.8,619.003,33.901,70.0
2024-04-17 15:30:00,533,986.2,43.6,0.0,22.3,1.8,576.002,32.709,70.0
2024-04-17 15:45:00,483,986.2,43.9,0.0,22.3,1.8,518.004,29.063,70.0
2024-04-17 16:00:00,430,986.2,44.3,0.0,22.2,1.9,464.003,25.154,70.0
2024-04-17 16:15:00,374,986.2,44.7,0.0,22.1,1.9,408.006,21.365,70.0
2024-04-17 16:30:00,318,986.2,45.2,0.0,21.9,2.0,349.006,17.214,70.0
2024-04-17 16:45:00,263,986.2,45.8,0.0,21.8,2.0,291.009,13.945,70.0
2024-04-17 17:00:00,212,986.2,46.5,0.0,21.6,2.1,233.008,10.637,70.0
2024-04-17 17:15:00,165,986.2,47.3,0.0,21.3,2.2,185.003,7.88,70.0
2024-04-17 17:30:00,124,986.2,49.3,0.0,21.1,2.2,134.002,5.525,70.0
2024-04-17 17:45:00,89,986.2,52.1,0.0,20.7,2.3,95.007,3.851,70.0
2024-04-17 18:00:00,59,986.2,54.5,0.0,20.1,2.4,53.004,2.367,70.0
2024-04-17 18:15:00,35,986.2,56.3,0.0,19.5,2.4,27.01,1.048,70.0
2024-04-17 18:30:00,15,986.2,58.0,0.0,19.0,2.5,0.0,0.237,70.0
2024-04-17 18:45:00,1,986.2,59.4,0.0,18.5,2.5,0.0,0.0,70.0
2024-04-17 19:00:00,0,986.2,60.5,0.0,18.1,2.5,0.0,0.0,70.0
2024-04-17 19:15:00,0,986.2,61.8,0.0,17.8,2.6,0.0,0.0,70.0
2024-04-17 19:30:00,0,986.2,62.9,0.0,17.4,2.6,0.0,0.0,70.0
2024-04-17 19:45:00,0,986.2,63.3,0.0,17.0,2.6,0.0,0.0,70.0
2024-04-17 20:00:00,0,986.2,63.6,0.0,16.7,2.6,0.0,0.0,70.0
2024-04-17 20:15:00,0,986.2,64.4,0.0,16.4,2.6,0.0,0.0,70.0
2024-04-17 20:30:00,0,986.2,65.6,0.0,16.1,2.6,0.0,0.0,70.0
2024-04-17 20:45:00,0,986.2,66.4,0.0,15.8,2.6,0.0,0.0,70.0
2024-04-17 21:00:00,0,986.2,66.9,0.0,15.6,2.6,0.0,0.0,70.0
2024-04-17 21:15:00,0,986.2,67.4,0.0,15.4,2.6,0.0,0.0,70.0
2024-04-17 21:30:00,0,986.2,69.7,0.0,15.1,2.6,0.0,0.0,70.0
2024-04-17 21:45:00,0,986.2,73.0,0.0,14.7,2.6,0.0,0.0,70.0
2024-04-17 22:00:00,0,986.2,75.0,0.0,14.3,2.6,0.0,0.0,70.0
2024-04-17 22:15:00,0,986.2,74.5,0.0,14.1,2.5,0.0,0.0,70.0
2024-04-17 22:30:00,0,986.2,73.9,0.0,14.0,2.5,0.0,0.0,70.0
2024-04-17 22:45:00,0,986.2,74.0,0.0,13.7,2.5,0.0,0.0,70.0
2024-04-17 23:00:00,0,986.2,75.0,0.0,13.5,2.4,0.0,0.0,70.0
2024-04-17 23:15:00,0,986.2,76.2,0.0,13.3,2.4,0.0,0.0,70.0
2024-04-17 23:30:00,0,986.2,76.9,0.0,13.1,2.3,0.0,0.0,70.0
2024-04-17 23:45:00,0,986.2,77.3,0.0,12.9,2.3,0.0,0.0,70.0
2024-04-18 00:00:00,0,986.2,74.0,0.0,13.6,2.3,0.0,0.0,70.0
2024-04-18 00:15:00,0,986.2,74.6,0.0,13.5,2.2,0.0,0.0,70.0
2024-04-18 00:30:00,0,986.1,75.1,0.0,13.4,2.1,0.0,0.0,70.0
2024-04-18 00:45:00,0,986.1,75.6,0.0,13.4,2.0,0.0,0.0,70.0
2024-04-18 01:00:00,0,986.1,76.0,0.0,13.3,2.0,0.0,0.0,70.0
2024-04-18 01:15:00,0,986.1,76.4,0.0,13.3,1.8,0.0,0.0,70.0
2024-04-18 01:30:00,0,986.1,76.7,0.0,13.2,1.7,0.0,0.0,70.0
2024-04-18 01:45:00,0,986.1,76.9,0.0,13.2,1.6,0.0,0.0,70.0
2024-04-18 02:00:00,0,986.1,77.2,0.0,13.1,1.5,0.0,0.0,70.0
2024-04-18 02:15:00,0,986.1,77.5,0.0,13.1,1.4,0.0,0.0,70.0
2024-04-18 02:30:00,0,986.1,77.8,0.0,13.0,1.3,0.0,0.0,70.0
2024-04-18 02:45:00,0,986.1,78.2,0.0,13.0,1.2,0.0,0.0,70.0
2024-04-18 03:00:00,0,986.1,78.5,0.0,13.0,1.2,0.0,0.0,70.0
2024-04-18 03:15:00,0,986.1,78.9,0.0,12.9,1.1,0.0,0.0,70.0
2024-04-18 03:30:00,0,986.1,79.1,0.0,12.9,1.1,0.0,0.0,70.0
2024-04-18 03:45:00,0,986.1,79.3,0.0,12.9,1.0,0.0,0.0,70.0
2024-04-18 04:00:00,0,986.1,79.5,0.0,12.9,1.0,0.0,0.0,70.0
2024-04-18 04:15:00,0,986.1,79.5,0.0,12.9,1.0,0.0,0.0,70.0
2024-04-18 04:30:00,0,986.1,79.4,0.0,12.9,1.0,0.0,0.0,70.0
2024-04-18 04:45:00,0,986.1,79.3,0.0,12.9,0.9,0.0,0.0,70.0
2024-04-18 05:00:00,0,986.1,79.2,0.0,12.9,0.9,0.0,0.0,70.0
2024-04-18 05:15:00,0,986.7,80.0,0.0,12.5,0.9,0.0,0.0,70.0
2024-04-18 05:30:00,0,986.6,80.1,0.0,12.4,0.8,0.0,0.004,70.0
2024-04-18 05:45:00,7,986.7,80.2,0.0,12.3,0.8,14.007,0.49,70.0
2024-04-18 06:00:00,33,986.7,80.3,0.0,12.3,0.8,38.009,1.56,70.0
2024-04-18 06:15:00,60,986.7,80.3,0.0,12.3,0.8,78.01,3.071,70.0
2024-04-18 06:30:00,88,986.7,80.0,0.0,12.4,0.8,119.003,4.98,70.0
2024-04-18 06:45:00,118,986.7,79.4,0.0,12.7,0.8,165.008,7.437,70.0
2024-04-18 07:00:00,151,986.7,78.3,0.0,13.0,0.8,217.0,10.33,70.0
2024-04-18 07:15:00,188,986.7,77.4,0.0,13.6,0.9,269.007,13.663,70.0
2024-04-18 07:30:00,228,986.7,77.1,0.0,14.1,1.0,325.007,17.422,70.0
2024-04-18 07:45:00,272,986.7,76.8,0.0,14.8,1.1,386.0,21.348,70.0
2024-04-18 08:00:00,319,986.7,76.3,0.0,15.5,1.1,441.004,25.403,70.0
2024-04-18 08:15:00,368,986.7,71.8,0.0,16.4,1.2,495.006,29.064,70.0
2024-04-18 08:30:00,419,986.7,70.7,0.0,17.1,1.3,545.006,32.572,70.0
2024-04-18 08:45:00,471,986.7,69.6,0.0,17.9,1.3,592.001,35.84,70.0
2024-04-18 09:00:00,523,986.7,67.2,0.0,18.8,1.3,638.003,38.918,70.0
2024-04-18 09:15:00,572,986.7,63.5,0.0,19.8,1.4,680.005,41.421,70.0
2024-04-18 09:30:00,618,986.8,60.0,0.0,20.6,1.4,723.002,43.71,70.0
2024-04-18 09:45:00,660,986.8,56.4,0.0,21.3,1.4,765.003,45.799,70.0
2024-04-18 10:00:00,697,986.8,53.9,0.0,21.9,1.5,809.004,47.852,70.0
2024-04-18 10:15:00,731,986.8,52.7,0.0,22.3,1.5,784.001,47.086,70.0
2024-04-18 10:30:00,760,986.8,51.6,0.0,22.6,1.5,867.002,50.544,70.0
2024-04-18 10:45:00,785,986.8,49.8,0.0,23.0,1.6,900.004,48.44,70.0
2024-04-18 11:00:00,806,986.8,47.9,0.0,23.3,1.7,884.003,42.299,70.0
2024-04-18 11:15:00,822,986.8,46.9,0.0,23.5,1.7,912.003,52.336,70.0
2024-04-18 11:30:00,835,986.8,45.5,0.0,23.8,1.8,910.004,52.195,70.0
2024-04-18 11:45:00,843,986.8,44.5,0.0,24.0,1.9,933.002,53.872,70.0
2024-04-18 12:00:00,846,986.8,44.4,0.0,24.1,2.0,947.001,54.187,70.0
2024-04-18 12:15:00,846,986.8,43.9,0.0,24.3,2.0,940.004,53.945,70.0
2024-04-18 12:30:00,843,986.8,43.4,0.0,24.4,2.1,937.005,53.683,70.0
2024-04-18 12:45:00,836,986.8,43.1,0.0,24.5,2.1,927.009,53.229,70.0
2024-04-18 13:00:00,826,986.8,42.9,0.0,24.6,2.1,914.007,52.608,70.0
2024-04-18 13:15:00,813,986.8,43.0,0.0,24.7,2.1,895.008,51.475,70.0
2024-04-18 13:30:00,796,986.8,43.5,0.0,24.8,2.0,871.002,50.827,70.0
2024-04-18 13:45:00,776,986.8,43.7,0.0,24.8,2.0,837.004,48.946,70.0
2024-04-18 14:00:00,752,986.8,42.9,0.0,24.9,2.0,813.003,46.825,70.0
2024-04-18 14:15:00,724,986.8,41.6,0.0,24.9,2.0,748.007,44.882,70.0
2024-04-18 14:30:00,692,986.8,41.6,0.0,24.9,2.1,732.001,42.592,70.0
2024-04-18 14:45:00,656,986.8,42.0,0.0,24.9,2.1,688.007,40.045,70.0
2024-04-18 15:00:00,617,986.8,41.4,0.0,24.9,2.1,636.004,37.25,70.0
2024-04-18 15:15:00,573,986.8,39.5,0.0,24.9,2.2,603.005,34.438,70.0
2024-04-18 15:30:00,527,986.8,37.5,0.0,24.8,2.2,548.008,30.656,70.0
2024-04-18 15:45:00,477,986.8,37.2,0.0,24.7,2.2,475.003,27.172,70.0
2024-04-18 16:00:00,424,986.8,39.0,0.0,24.7,2.2,436.002,23.75,70.0
2024-04-18 16:15:00,368,986.8,41.8,0.0,24.6,2.3,387.002,20.5,70.0
2024-04-18 16:30:00,313,986.8,44.5,0.0,24.5,2.3,334.001,17.104,70.0
2024-04-18 16:45:00,260,986.8,46.3,0.0,24.3,2.3,288.009,13.769,70.0
2024-04-18 17:00:00,210,986.8,46.9,0.0,24.0,2.3,232.005,10.503,70.0
2024-04-18 17:15:00,164,986.8,47.4,0.0,23.7,2.4,182.001,8.02,70.0
2024-04-18 17:30:00,124,986.8,48.9,0.0,23.2,2.4,140.0,5.766,70.0
2024-04-18 17:45:00,89,986.8,51.3,0.0,22.6,2.4,96.007,3.566,70.0
2024-04-18 18:00:00,60,986.8,53.4,0.0,22.0,2.4,52.006,2.119,70.0
2024-04-18 18:15:00,36,986.8,54.6,0.0,21.4,2.4,22.005,0.879,70.0
2024-04-18 18:30:00,17,986.8,55.7,0.0,20.9,2.4,0.0,0.259,70.0
2024-04-18 18:45:00,2,986.8,57.2,0.0,20.6,2.5,0.0,0.0,70.0
2024-04-18 19:00:00,0,986.8,58.6,0.0,20.2,2.5,0.0,0.0,70.0
2024-04-18 19:15:00,0,986.8,59.5,0.0,19.8,2.5,0.0,0.0,70.0
2024-04-18 19:30:00,0,986.8,59.9,0.0,19.5,2.6,0.0,0.0,70.0
2024-04-18 19:45:00,0,986.7,59.6,0.0,19.2,2.6,0.0,0.0,70.0
2024-04-18 20:00:00,0,986.7,59.2,0.0,19.0,2.6,0.0,0.0,70.0
2024-04-18 20:15:00,0,986.7,59.5,0.0,18.7,2.5,0.0,0.0,70.0
2024-04-18 20:30:00,0,986.7,59.6,0.0,18.5,2.5,0.0,0.0,70.0
2024-04-18 20:45:00,0,986.7,59.6,0.0,18.3,2.4,0.0,0.0,70.0
2024-04-18 21:00:00,0,986.7,59.7,0.0,18.0,2.4,0.0,0.0,70.0
2024-04-18 21:15:00,0,986.7,60.0,0.0,17.8,2.4,0.0,0.0,70.0
2024-04-18 21:30:00,0,986.7,60.7,0.0,17.6,2.3,0.0,0.0,70.0
2024-04-18 21:45:00,0,986.7,61.4,0.0,17.4,2.2,0.0,0.0,70.0
2024-04-18 22:00:00,0,986.7,61.9,0.0,17.3,2.2,0.0,0.0,70.0
2024-04-18 22:15:00,0,986.7,62.2,0.0,17.3,2.1,0.0,0.0,70.0
2024-04-18 22:30:00,0,986.7,62.8,0.0,17.4,2.0,0.0,0.0,70.0
2024-04-18 22:45:00,0,986.7,64.1,0.0,17.3,1.9,0.0,0.0,70.0
2024-04-18 23:00:00,0,986.7,66.1,0.0,17.2,1.8,0.0,0.0,70.0
2024-04-18 23:15:00,0,986.7,68.2,0.0,17.0,1.7,0.0,0.0,70.0
2024-04-18 23:30:00,0,986.7,69.9,0.0,16.9,1.6,0.0,0.0,70.0
2024-04-18 23:45:00,0,986.7,71.5,0.0,16.6,1.5,0.0,0.0,70.0
2024-04-19 00:00:00,0,986.2,74.5,0.0,16.4,2.0,0.0,0.0,70.0
2024-04-19 00:15:00,0,986.2,75.3,0.0,16.4,1.9,0.0,0.0,70.0
2024-04-19 00:30:00,0,986.2,76.1,0.0,16.3,1.8,0.0,0.0,70.0
2024-04-19 00:45:00,0,986.2,77.0,0.0,16.2,1.7,0.0,0.0,70.0
2024-04-19 01:00:00,0,986.2,78.2,0.0,16.0,1.6,0.0,0.0,70.0
2024-04-19 01:15:00,0,986.2,79.8,0.0,15.9,1.5,0.0,0.0,70.0
2024-04-19 01:30:00,0,986.2,81.6,0.0,15.6,1.4,0.0,0.0,70.0
2024-04-19 01:45:00,0,986.2,83.2,0.0,15.5,1.3,0.0,0.0,70.0
